id,name,long,lat,state_name
16001,Ada,-116.304409,43.611186,Idaho
16003,Adams,-116.375947,44.848619,Idaho
16005,Bannock,-112.423672,42.869212,Idaho
16007,Bear Lake,-111.341632,42.306336,Idaho
16009,Benewah,-116.63973600000001,47.271692,Idaho
16011,Bingham,-112.355721,43.217372,Idaho
16013,Blaine,-114.29427700000001,43.541366,Idaho
16015,Boise,-115.993695,43.899702000000005,Idaho
16017,Bonner,-116.630982,48.235649,Idaho
16019,Bonneville,-111.997623,43.494876,Idaho
16021,Boundary,-116.302851,48.705964,Idaho
16023,Butte,-113.29456200000001,43.699096999999995,Idaho
16025,Camas,-114.756451,43.350524,Idaho
16027,Canyon,-116.627276,43.611438,Idaho
16029,Caribou,-111.65606299999999,42.643778000000005,Idaho
16031,Cassia,-113.74183300000001,42.482791,Idaho
16033,Clark,-112.278608,44.185815000000005,Idaho
16035,Clearwater,-116.185221,46.485240000000005,Idaho
16037,Custer,-114.04803500000001,44.285168,Idaho
16039,Elmore,-115.68440700000001,43.115320000000004,Idaho
16041,Franklin,-111.872202,42.0993,Idaho
16043,Fremont,-111.61546399999999,44.014844000000004,Idaho
16045,Gem,-116.506739,43.884322999999995,Idaho
16047,Gooding,-114.75106699999999,42.852717,Idaho
16049,Idaho,-116.10656599999999,45.974127,Idaho
16051,Jefferson,-111.969394,43.691123,Idaho
16053,Jerome,-114.46266899999999,42.698446999999994,Idaho
16055,Kootenai,-116.832581,47.73713,Idaho
16057,Latah,-116.93443400000001,46.742968,Idaho
16059,Lemhi,-113.86153,45.127412,Idaho
16061,Lewis,-116.25738999999999,46.238065999999996,Idaho
16063,Lincoln,-114.32606899999999,42.973467,Idaho
16065,Madison,-111.794073,43.819114,Idaho
16067,Minidoka,-113.712227,42.613265999999996,Idaho
16069,Nez Perce,-116.95046200000002,46.394126,Idaho
16071,Oneida,-112.30127399999999,42.181568,Idaho
16073,Owyhee,-116.68155800000001,43.376748,Idaho
16075,Payette,-116.894281,44.020334000000005,Idaho
16077,Power,-112.829004,42.775001,Idaho
16079,Shoshone,-116.085925,47.514637,Idaho
16081,Teton,-111.125546,43.692977,Idaho
16083,Twin Falls,-114.504002,42.558563,Idaho
16085,Valley,-116.073719,44.758677,Idaho
16087,Washington,-116.919922,44.297897999999996,Idaho
17001,Adams,-91.328948,39.943826,Illinois
17003,Alexander,-89.289666,37.149251,Illinois
17005,Bond,-89.432819,38.884622,Illinois
17007,Boone,-88.851989,42.293981,Illinois
17009,Brown,-90.746466,39.964815,Illinois
17011,Bureau,-89.42378000000001,41.382964,Illinois
17013,Calhoun,-90.63801,39.12353,Illinois
17015,Carroll,-89.963255,42.071878999999996,Illinois
17017,Cass,-90.319209,39.979865999999994,Illinois
17019,Champaign,-88.233083,40.128073,Illinois
17021,Christian,-89.254627,39.525298,Illinois
17023,Clark,-87.800246,39.351007,Illinois
17025,Clay,-88.490134,38.716132,Illinois
17027,Clinton,-89.472099,38.587753,Illinois
17029,Coles,-88.258277,39.487297,Illinois
17031,Cook,-87.757714,41.865937,Illinois
17033,Crawford,-87.748024,39.00569,Illinois
17035,Cumberland,-88.28088699999999,39.275965,Illinois
17037,DeKalb,-88.72946,41.927172,Illinois
17039,De Witt,-88.908946,40.171701,Illinois
17041,Douglas,-88.279794,39.766826,Illinois
17043,DuPage,-88.071617,41.849815,Illinois
17045,Edgar,-87.71537,39.635942,Illinois
17047,Edwards,-88.04063000000001,38.402493,Illinois
17049,Effingham,-88.576033,39.094722999999995,Illinois
17051,Fayette,-89.033295,38.997828999999996,Illinois
17053,Ford,-88.217453,40.527421999999994,Illinois
17055,Franklin,-88.953316,37.962134999999996,Illinois
17057,Fulton,-90.119357,40.521963,Illinois
17059,Gallatin,-88.238563,37.770001,Illinois
17061,Greene,-90.373465,39.372240000000005,Illinois
17063,Grundy,-88.347437,41.345273999999996,Illinois
17065,Hamilton,-88.55774699999999,38.092156,Illinois
17067,Hancock,-91.203133,40.425725,Illinois
17069,Hardin,-88.290573,37.478453,Illinois
17071,Henderson,-90.9448,40.828841,Illinois
17073,Henry,-90.134757,41.348782,Illinois
17075,Iroquois,-87.834391,40.763597,Illinois
17077,Jackson,-89.27403100000001,37.747793,Illinois
17079,Jasper,-88.159885,39.003765,Illinois
17081,Jefferson,-88.91080799999999,38.308488,Illinois
17083,Jersey,-90.32042,39.072862,Illinois
17085,Jo Daviess,-90.305944,42.411324,Illinois
17087,Johnson,-88.882358,37.474558,Illinois
17089,Kane,-88.331264,41.918110999999996,Illinois
17091,Kankakee,-87.85086700000001,41.148582,Illinois
17093,Kendall,-88.37906600000001,41.663724,Illinois
17095,Knox,-90.328601,40.937032,Illinois
17097,Lake,-87.96945799999999,42.313072,Illinois
17099,LaSalle,-88.895997,41.350798,Illinois
17101,Lawrence,-87.748328,38.718291,Illinois
17103,Lee,-89.398207,41.810241999999995,Illinois
17105,Livingston,-88.573187,40.907044,Illinois
17107,Logan,-89.36150500000001,40.140775,Illinois
17109,McDonough,-90.669344,40.469471999999996,Illinois
17111,McHenry,-88.34988,42.271471999999996,Illinois
17113,McLean,-88.954977,40.494122999999995,Illinois
17115,Macon,-88.947076,39.851176,Illinois
17117,Macoupin,-89.87703499999999,39.19403,Illinois
17119,Madison,-90.018097,38.801396000000004,Illinois
17121,Marion,-89.01696700000001,38.590709999999994,Illinois
17123,Marshall,-89.315638,41.043034000000006,Illinois
17125,Mason,-89.898924,40.286475,Illinois
17127,Massac,-88.714109,37.178592,Illinois
17129,Menard,-89.79950699999999,39.99726,Illinois
17131,Mercer,-90.687167,41.214043,Illinois
17133,Monroe,-90.171163,38.358529,Illinois
17135,Montgomery,-89.505319,39.198961,Illinois
17137,Morgan,-90.231161,39.718154999999996,Illinois
17139,Moultrie,-88.614419,39.631979,Illinois
17141,Ogle,-89.256098,42.028653000000006,Illinois
17143,Peoria,-89.638993,40.742915,Illinois
17145,Perry,-89.323862,38.058514,Illinois
17147,Piatt,-88.581585,40.007008,Illinois
17149,Pike,-90.859127,39.621311,Illinois
17151,Pope,-88.54991,37.39893,Illinois
17153,Pulaski,-89.13475,37.199543,Illinois
17155,Putnam,-89.270945,41.229306,Illinois
17157,Randolph,-89.809249,38.055541,Illinois
17159,Richland,-88.08831500000001,38.725943,Illinois
17161,Rock Island,-90.504005,41.489142,Illinois
17163,St. Clair,-90.000674,38.550219,Illinois
17165,Saline,-88.536395,37.754785999999996,Illinois
17167,Sangamon,-89.652867,39.772757,Illinois
17169,Schuyler,-90.568639,40.13118,Illinois
17171,Scott,-90.462754,39.645737,Illinois
17173,Shelby,-88.802073,39.396539000000004,Illinois
17175,Stark,-89.792451,41.098377,Illinois
17177,Stephenson,-89.644541,42.324139,Illinois
17179,Tazewell,-89.534104,40.602899,Illinois
17181,Union,-89.23650500000001,37.468579999999996,Illinois
17183,Vermilion,-87.65480600000001,40.149683,Illinois
17185,Wabash,-87.789625,38.431283,Illinois
17187,Warren,-90.636371,40.890638,Illinois
17189,Washington,-89.39393000000001,38.359407,Illinois
17191,Wayne,-88.422496,38.406869,Illinois
17193,White,-88.19224100000001,38.089959,Illinois
17195,Whiteside,-89.82325300000001,41.780798,Illinois
17197,Will,-88.057232,41.565138,Illinois
17199,Williamson,-88.974979,37.755675,Illinois
17201,Winnebago,-89.06224,42.307128000000006,Illinois
17203,Woodford,-89.29030999999999,40.771239,Illinois
18001,Adams,-84.93431700000001,40.753766999999996,Indiana
18003,Allen,-85.12232900000001,41.098642,Indiana
18005,Bartholomew,-85.902794,39.216784999999994,Indiana
18007,Benton,-87.291433,40.575066,Indiana
18009,Blackford,-85.34419,40.469726,Indiana
18011,Boone,-86.398737,40.013009000000004,Indiana
18013,Brown,-86.20969000000001,39.236241,Indiana
18015,Carroll,-86.600098,40.578983,Indiana
18017,Cass,-86.33959200000001,40.747104,Indiana
18019,Clark,-85.732035,38.371546,Indiana
18021,Clay,-87.124217,39.469066,Indiana
18023,Clinton,-86.51230699999999,40.298201,Indiana
18025,Crawford,-86.42344399999999,38.313435,Indiana
18027,Daviess,-87.098076,38.696963000000004,Indiana
18029,Dearborn,-84.920935,39.14462,Indiana
18031,Decatur,-85.49421099999999,39.319975,Indiana
18033,DeKalb,-85.034285,41.378214,Indiana
18035,Delaware,-85.401962,40.20517,Indiana
18037,Dubois,-86.91403199999999,38.357067,Indiana
18039,Elkhart,-85.906728,41.637679,Indiana
18041,Fayette,-85.14749599999999,39.640791,Indiana
18043,Floyd,-85.855645,38.321514,Indiana
18045,Fountain,-87.271946,40.152089000000004,Indiana
18047,Franklin,-85.070265,39.401885,Indiana
18049,Fulton,-86.220078,41.059389,Indiana
18051,Gibson,-87.546685,38.30918,Indiana
18053,Grant,-85.644413,40.525253,Indiana
18055,Greene,-86.992172,39.052316,Indiana
18057,Hamilton,-86.059737,40.002534000000004,Indiana
18059,Hancock,-85.824125,39.811662,Indiana
18061,Harrison,-86.097474,38.233745,Indiana
18063,Hendricks,-86.41505500000001,39.772784,Indiana
18065,Henry,-85.403678,39.928644,Indiana
18067,Howard,-86.132959,40.470704,Indiana
18069,Huntington,-85.487085,40.870224,Indiana
18071,Jackson,-85.942654,38.925896,Indiana
18073,Jasper,-87.149436,41.075783,Indiana
18075,Jay,-85.033025,40.428424,Indiana
18077,Jefferson,-85.43369200000001,38.758956,Indiana
18079,Jennings,-85.648821,39.005169,Indiana
18081,Johnson,-86.113609,39.553276000000004,Indiana
18083,Knox,-87.45768000000001,38.698623,Indiana
18085,Kosciusko,-85.830484,41.266796,Indiana
18087,LaGrange,-85.46117,41.6324,Indiana
18089,Lake,-87.40815500000001,41.526226,Indiana
18091,LaPorte,-86.790977,41.631837,Indiana
18093,Lawrence,-86.49571800000001,38.846385999999995,Indiana
18095,Madison,-85.708901,40.11412,Indiana
18097,Marion,-86.13590500000001,39.791299,Indiana
18099,Marshall,-86.27308199999999,41.347248,Indiana
18101,Martin,-86.848113,38.678357,Indiana
18103,Miami,-86.073933,40.730651,Indiana
18105,Monroe,-86.537697,39.162879,Indiana
18107,Montgomery,-86.90006,40.035109999999996,Indiana
18109,Morgan,-86.39931800000001,39.512251,Indiana
18111,Newton,-87.380385,40.994087,Indiana
18113,Noble,-85.391205,41.413892,Indiana
18115,Ohio,-84.911295,38.954549,Indiana
18117,Orange,-86.49698199999999,38.562156,Indiana
18119,Owen,-86.79982199999999,39.315596,Indiana
18121,Parke,-87.227997,39.758327,Indiana
18123,Perry,-86.705205,38.009327,Indiana
18125,Pike,-87.233923,38.424833,Indiana
18127,Porter,-87.105308,41.513678999999996,Indiana
18129,Posey,-87.823041,38.013245,Indiana
18131,Pulaski,-86.685266,41.050592,Indiana
18133,Putnam,-86.835611,39.646107,Indiana
18135,Randolph,-84.997064,40.168572999999995,Indiana
18137,Ripley,-85.218379,39.159402,Indiana
18139,Rush,-85.47456899999999,39.623616,Indiana
18141,St. Joseph,-86.228686,41.6754,Indiana
18143,Scott,-85.762718,38.698198,Indiana
18145,Shelby,-85.789825,39.536039,Indiana
18147,Spencer,-87.011149,38.015495,Indiana
18149,Starke,-86.631962,41.282896,Indiana
18151,Steuben,-85.010662,41.649521,Indiana
18153,Sullivan,-87.39098800000001,39.103093,Indiana
18155,Switzerland,-85.023499,38.819835,Indiana
18157,Tippecanoe,-86.886971,40.41788,Indiana
18159,Tipton,-86.050587,40.308849,Indiana
18161,Union,-84.919102,39.618626,Indiana
18163,Vanderburgh,-87.551819,37.996062,Indiana
18165,Vermillion,-87.44023100000001,39.763164,Indiana
18167,Vigo,-87.387985,39.460817,Indiana
18169,Wabash,-85.80237199999999,40.858522,Indiana
18171,Warren,-87.326289,40.312186,Indiana
18173,Warrick,-87.352574,38.012884,Indiana
18175,Washington,-86.08667700000001,38.572886,Indiana
18177,Wayne,-84.949811,39.842737,Indiana
18179,Wells,-85.194412,40.770771,Indiana
18181,White,-86.81030600000001,40.755697999999995,Indiana
18183,Whitley,-85.47848,41.163144,Indiana
19001,Adair,-94.479157,41.344629,Iowa
19003,Adams,-94.70963499999999,41.006693,Iowa
19005,Allamakee,-91.417115,43.25705,Iowa
19007,Appanoose,-92.86703399999999,40.739836,Iowa
19009,Audubon,-94.925302,41.676829,Iowa
19011,Benton,-92.017478,42.06222,Iowa
19013,Black Hawk,-92.370013,42.490851,Iowa
19015,Boone,-93.895155,42.026494,Iowa
19017,Bremer,-92.37696700000001,42.743058000000005,Iowa
19019,Buchanan,-91.901041,42.486957000000004,Iowa
19021,Buena Vista,-95.181444,42.679153,Iowa
19023,Butler,-92.75869200000001,42.707538,Iowa
19025,Calhoun,-94.625331,42.400162,Iowa
19027,Carroll,-94.867634,42.038571000000005,Iowa
19029,Cass,-94.979466,41.365898,Iowa
19031,Cedar,-91.137388,41.757883,Iowa
19033,Cerro Gordo,-93.246222,43.135116,Iowa
19035,Cherokee,-95.593937,42.749288,Iowa
19037,Chickasaw,-92.344319,43.038059000000004,Iowa
19039,Clarke,-93.78126,41.036834999999996,Iowa
19041,Clay,-95.159571,43.127315,Iowa
19043,Clayton,-91.322919,42.860096999999996,Iowa
19045,Clinton,-90.335737,41.852707,Iowa
19047,Crawford,-95.35845400000001,42.027366,Iowa
19049,Dallas,-93.92336800000001,41.645223,Iowa
19051,Davis,-92.415821,40.765097,Iowa
19053,Decatur,-93.821366,40.71001,Iowa
19055,Delaware,-91.383342,42.482434000000005,Iowa
19057,Des Moines,-91.141489,40.833525,Iowa
19059,Dickinson,-95.133548,43.389624,Iowa
19061,Dubuque,-90.759915,42.493726,Iowa
19063,Emmet,-94.75499,43.394425,Iowa
19065,Fayette,-91.855375,42.820384999999995,Iowa
19067,Floyd,-92.75233,43.074625,Iowa
19069,Franklin,-93.240318,42.755202000000004,Iowa
19071,Fremont,-95.623322,40.747942,Iowa
19073,Greene,-94.375962,42.029792,Iowa
19075,Grundy,-92.748284,42.380262,Iowa
19077,Guthrie,-94.431251,41.669446,Iowa
19079,Hamilton,-93.76698499999999,42.407552,Iowa
19081,Hancock,-93.705072,43.092013,Iowa
19083,Hardin,-93.215799,42.436775,Iowa
19085,Harrison,-95.80743299999999,41.662391,Iowa
19087,Henry,-91.537058,40.981343,Iowa
19089,Howard,-92.231027,43.361616,Iowa
19091,Humboldt,-94.215551,42.746790000000004,Iowa
19093,Ida,-95.50438100000001,42.391343,Iowa
19095,Iowa,-92.039923,41.702615,Iowa
19097,Jackson,-90.56678199999999,42.139283,Iowa
19099,Jasper,-93.070038,41.678374,Iowa
19101,Jefferson,-91.964603,41.013171,Iowa
19103,Johnson,-91.55830999999999,41.679755,Iowa
19105,Jones,-91.198513,42.136466999999996,Iowa
19107,Keokuk,-92.17499000000001,41.325439,Iowa
19109,Kossuth,-94.22057,43.147016,Iowa
19111,Lee,-91.396226,40.55857,Iowa
19113,Linn,-91.647251,42.009607,Iowa
19115,Louisa,-91.259929,41.22579,Iowa
19117,Lucas,-93.31304499999999,41.021148,Iowa
19119,Lyon,-96.218544,43.385265000000004,Iowa
19121,Madison,-93.989405,41.347064,Iowa
19123,Mahaska,-92.64101600000001,41.31208,Iowa
19125,Marion,-93.04269000000001,41.35483,Iowa
19127,Marshall,-92.93842099999999,42.031353,Iowa
19129,Mills,-95.695267,41.04967,Iowa
19131,Mitchell,-92.803247,43.336257,Iowa
19133,Monona,-95.985135,42.063026,Iowa
19135,Monroe,-92.827682,41.035615,Iowa
19137,Montgomery,-95.16799499999999,41.008619,Iowa
19139,Muscatine,-91.078997,41.464065000000005,Iowa
19141,O'Brien,-95.690881,43.126413,Iowa
19143,Osceola,-95.680373,43.386379999999996,Iowa
19145,Page,-95.188476,40.747616,Iowa
19147,Palo Alto,-94.690212,43.099878000000004,Iowa
19149,Plymouth,-96.20343100000001,42.747907,Iowa
19151,Pocahontas,-94.700868,42.745402,Iowa
19153,Polk,-93.641654,41.623296,Iowa
19155,Pottawattamie,-95.79515,41.278533,Iowa
19157,Poweshiek,-92.62066300000001,41.709953000000006,Iowa
19159,Ringgold,-94.23852,40.733763,Iowa
19161,Sac,-95.088801,42.375805,Iowa
19163,Scott,-90.567812,41.563153,Iowa
19165,Shelby,-95.320336,41.665153000000004,Iowa
19167,Sioux,-96.16727,43.079825,Iowa
19169,Story,-93.601827,42.026371000000005,Iowa
19171,Tama,-92.542587,42.065599,Iowa
19173,Taylor,-94.673438,40.755364,Iowa
19175,Union,-94.318925,41.053083,Iowa
19177,Van Buren,-91.939134,40.745557,Iowa
19179,Wapello,-92.418385,41.016218,Iowa
19181,Warren,-93.588243,41.400884999999995,Iowa
19183,Washington,-91.695465,41.361978,Iowa
19185,Wayne,-93.312926,40.740054,Iowa
19187,Webster,-94.179066,42.480374,Iowa
19189,Winnebago,-93.66703100000001,43.34288,Iowa
19191,Winneshiek,-91.814375,43.281284,Iowa
19193,Woodbury,-96.344174,42.483225,Iowa
19195,Worth,-93.252258,43.36654,Iowa
19197,Wright,-93.755488,42.732195000000004,Iowa
20001,Allen,-95.367053,37.896584000000004,Kansas
20003,Anderson,-95.264386,38.250112,Kansas
20005,Atchison,-95.181488,39.555583,Kansas
20007,Barber,-98.557384,37.212182,Kansas
20009,Barton,-98.757739,38.394738000000004,Kansas
20011,Bourbon,-94.749443,37.845557,Kansas
20013,Brown,-95.550384,39.801272999999995,Kansas
20015,Butler,-96.98977099999999,37.727135,Kansas
20017,Chase,-96.55937800000001,38.358336,Kansas
20019,Chautauqua,-96.231466,37.111002,Kansas
20021,Cherokee,-94.75507900000001,37.115229,Kansas
20023,Cheyenne,-101.73899399999999,39.768136,Kansas
20025,Clark,-99.87303299999999,37.290453,Kansas
20027,Clay,-97.12257,39.356195,Kansas
20029,Cloud,-97.637247,39.53395,Kansas
20031,Coffey,-95.739982,38.247657000000004,Kansas
20033,Comanche,-99.365215,37.236270000000005,Kansas
20035,Cowley,-96.997786,37.174285,Kansas
20037,Crawford,-94.731394,37.439934,Kansas
20039,Decatur,-100.490859,39.804328999999996,Kansas
20041,Dickinson,-97.149128,38.881314,Kansas
20043,Doniphan,-95.07500999999999,39.788641999999996,Kansas
20045,Douglas,-95.251337,38.941783,Kansas
20047,Edwards,-99.354911,37.914412,Kansas
20049,Elk,-96.23670200000001,37.421638,Kansas
20051,Ellis,-99.32999000000001,38.88156,Kansas
20053,Ellsworth,-98.262851,38.721016,Kansas
20055,Finney,-100.86582,37.97733,Kansas
20057,Ford,-99.994842,37.751112,Kansas
20059,Franklin,-95.260071,38.602731,Kansas
20061,Geary,-96.83925,39.03865,Kansas
20063,Gove,-100.374241,39.047631,Kansas
20065,Graham,-99.85785200000001,39.359746,Kansas
20067,Grant,-101.34973000000001,37.580306,Kansas
20069,Gray,-100.412964,37.726577,Kansas
20071,Greeley,-101.763211,38.487089000000005,Kansas
20073,Greenwood,-96.226569,37.85753,Kansas
20075,Hamilton,-101.76765999999999,37.979185,Kansas
20077,Harper,-98.051218,37.215092,Kansas
20079,Harvey,-97.385273,38.047084999999996,Kansas
20081,Haskell,-100.89411,37.500029,Kansas
20083,Hodgeman,-99.867564,38.083504,Kansas
20085,Jackson,-95.751346,39.400923999999996,Kansas
20087,Jefferson,-95.397856,39.210891,Kansas
20089,Jewell,-98.201227,39.775457,Kansas
20091,Johnson,-94.73713199999999,38.928049,Kansas
20093,Kearny,-101.237967,37.954211,Kansas
20095,Kingman,-98.097712,37.608437,Kansas
20097,Kiowa,-99.257059,37.598711,Kansas
20099,Labette,-95.260544,37.258236,Kansas
20101,Lane,-100.487778,38.503002,Kansas
20103,Leavenworth,-94.95930200000001,39.238518,Kansas
20105,Lincoln,-98.175271,39.036065,Kansas
20107,Linn,-94.801632,38.237359000000005,Kansas
20109,Logan,-100.92526099999999,39.098288000000004,Kansas
20111,Lyon,-96.17977900000001,38.416154,Kansas
20113,McPherson,-97.647603,38.381163,Kansas
20115,Marion,-97.124507,38.326437,Kansas
20117,Marshall,-96.573612,39.800028000000005,Kansas
20119,Meade,-100.394216,37.292089000000004,Kansas
20121,Miami,-94.83638499999999,38.590405,Kansas
20123,Mitchell,-98.174198,39.454968,Kansas
20125,Montgomery,-95.695334,37.139982,Kansas
20127,Morris,-96.588826,38.698153999999995,Kansas
20129,Morton,-101.83833299999999,37.047093,Kansas
20131,Nemaha,-95.96262800000001,39.829915,Kansas
20133,Neosho,-95.39482,37.624963,Kansas
20135,Ness,-99.898826,38.492429,Kansas
20137,Norton,-99.878289,39.820601,Kansas
20139,Osage,-95.711621,38.698945,Kansas
20141,Osborne,-98.707572,39.424792,Kansas
20143,Ottawa,-97.681833,39.096434,Kansas
20145,Pawnee,-99.147286,38.178540999999996,Kansas
20147,Phillips,-99.349355,39.757048,Kansas
20149,Pottawatomie,-96.316121,39.258472999999995,Kansas
20151,Pratt,-98.731177,37.645065,Kansas
20153,Rawlins,-101.053756,39.807807000000004,Kansas
20155,Reno,-97.933041,38.050915,Kansas
20157,Republic,-97.659183,39.818188,Kansas
20159,Rice,-98.20102800000001,38.321963000000004,Kansas
20161,Riley,-96.633015,39.189473,Kansas
20163,Rooks,-99.31679100000001,39.314265999999996,Kansas
20165,Rush,-99.28359300000001,38.525797,Kansas
20167,Russell,-98.82495899999999,38.904508,Kansas
20169,Saline,-97.60673299999999,38.815777000000004,Kansas
20171,Scott,-100.913605,38.482303,Kansas
20173,Sedgwick,-97.344603,37.678808000000004,Kansas
20175,Seward,-100.9161,37.052196,Kansas
20177,Shawnee,-95.705467,39.035591,Kansas
20179,Sheridan,-100.467964,39.367909999999995,Kansas
20181,Sherman,-101.726283,39.349294,Kansas
20183,Smith,-98.809623,39.770675,Kansas
20185,Stafford,-98.736685,38.006859999999996,Kansas
20187,Stanton,-101.756238,37.566266999999996,Kansas
20189,Stevens,-101.322335,37.190103,Kansas
20191,Sumner,-97.406852,37.304076,Kansas
20193,Thomas,-101.04619,39.38443,Kansas
20195,Trego,-99.881979,39.004452,Kansas
20197,Wabaunsee,-96.177572,38.984769,Kansas
20199,Wallace,-101.765288,38.888589,Kansas
20201,Washington,-97.054087,39.782029,Kansas
20203,Wichita,-101.349386,38.494296999999996,Kansas
20205,Wilson,-95.741217,37.512574,Kansas
20207,Woodson,-95.739522,37.8733,Kansas
20209,Wyandotte,-94.707937,39.104143,Kansas
21001,Adair,-85.279096,37.107756,Kentucky
21003,Allen,-86.208056,36.747908,Kentucky
21005,Anderson,-84.923071,38.028088000000004,Kentucky
21007,Ballard,-88.97886,37.04421,Kentucky
21009,Barren,-85.931813,36.996774,Kentucky
21011,Bath,-83.73656,38.139441,Kentucky
21013,Bell,-83.701396,36.687928,Kentucky
21015,Boone,-84.679715,38.9871,Kentucky
21017,Bourbon,-84.246611,38.202978,Kentucky
21019,Boyd,-82.66654799999999,38.431905,Kentucky
21021,Boyle,-84.799493,37.635777000000004,Kentucky
21023,Bracken,-84.070088,38.702562,Kentucky
21025,Breathitt,-83.37768,37.520092,Kentucky
21027,Breckinridge,-86.410471,37.770382,Kentucky
21029,Bullitt,-85.655385,38.022943,Kentucky
21031,Butler,-86.680574,37.218921,Kentucky
21033,Caldwell,-87.87921999999999,37.127446,Kentucky
21035,Calloway,-88.305814,36.620185,Kentucky
21037,Campbell,-84.44141,39.035049,Kentucky
21039,Carlisle,-88.94788,36.854337,Kentucky
21041,Carroll,-85.139328,38.668554,Kentucky
21043,Carter,-83.03815999999999,38.313503000000004,Kentucky
21045,Casey,-84.92416800000001,37.303319,Kentucky
21047,Christian,-87.478173,36.810955,Kentucky
21049,Clark,-84.182232,37.986825,Kentucky
21051,Clay,-83.746759,37.169598,Kentucky
21053,Clinton,-85.135223,36.713992,Kentucky
21055,Crittenden,-88.095078,37.332496,Kentucky
21057,Cumberland,-85.38907900000001,36.778888,Kentucky
21059,Daviess,-87.094971,37.747732,Kentucky
21061,Edmonson,-86.255277,37.196775,Kentucky
21063,Elliott,-83.106515,38.122128000000004,Kentucky
21065,Estill,-83.988899,37.706277,Kentucky
21067,Fayette,-84.496639,38.020523,Kentucky
21069,Fleming,-83.708286,38.388567,Kentucky
21071,Floyd,-82.73852600000001,37.552299,Kentucky
21073,Franklin,-84.867592,38.196045,Kentucky
21075,Fulton,-89.03501700000001,36.538176,Kentucky
21077,Gallatin,-84.842979,38.764401,Kentucky
21079,Garrard,-84.57555699999999,37.649333,Kentucky
21081,Grant,-84.602069,38.688103999999996,Kentucky
21083,Graves,-88.650362,36.741213,Kentucky
21085,Grayson,-86.306723,37.46909,Kentucky
21087,Green,-85.538944,37.265597,Kentucky
21089,Greenup,-82.812206,38.555431,Kentucky
21091,Hancock,-86.804762,37.868017,Kentucky
21093,Hardin,-85.917039,37.746047,Kentucky
21095,Harlan,-83.232825,36.865625,Kentucky
21097,Harrison,-84.314823,38.415966,Kentucky
21099,Hart,-85.885789,37.278157,Kentucky
21101,Henderson,-87.56440500000001,37.818482,Kentucky
21103,Henry,-85.17949499999999,38.431903999999996,Kentucky
21105,Hickman,-88.959953,36.666725,Kentucky
21107,Hopkins,-87.523154,37.305865999999995,Kentucky
21109,Jackson,-83.99368,37.402802,Kentucky
21111,Jefferson,-85.69183199999999,38.201775,Kentucky
21113,Jessamine,-84.587046,37.884454999999996,Kentucky
21115,Johnson,-82.813992,37.829598,Kentucky
21117,Kenton,-84.548581,39.01319,Kentucky
21119,Knott,-82.940555,37.32759,Kentucky
21121,Knox,-83.915231,36.901584,Kentucky
21123,Larue,-85.72340799999999,37.544796000000005,Kentucky
21125,Laurel,-84.087834,37.091397,Kentucky
21127,Lawrence,-82.68164300000001,38.078995,Kentucky
21129,Lee,-83.70169200000001,37.591772999999996,Kentucky
21131,Leslie,-83.37635,37.115255,Kentucky
21133,Letcher,-82.80717299999999,37.14583,Kentucky
21135,Lewis,-83.347091,38.562531,Kentucky
21137,Lincoln,-84.669872,37.473121,Kentucky
21139,Livingston,-88.350899,37.135813,Kentucky
21141,Logan,-86.865922,36.85949,Kentucky
21143,Lyon,-88.079778,37.060704,Kentucky
21145,McCracken,-88.648273,37.048079,Kentucky
21147,McCreary,-84.446083,36.715761,Kentucky
21149,McLean,-87.21931500000001,37.513232,Kentucky
21151,Madison,-84.287451,37.70616,Kentucky
21153,Magoffin,-83.056234,37.729816,Kentucky
21155,Marion,-85.287195,37.569587,Kentucky
21157,Marshall,-88.339329,36.898302,Kentucky
21159,Martin,-82.51692,37.830545,Kentucky
21161,Mason,-83.788535,38.616398,Kentucky
21163,Meade,-86.132811,37.934298,Kentucky
21165,Menifee,-83.598399,37.939448999999996,Kentucky
21167,Mercer,-84.849691,37.785009,Kentucky
21169,Metcalfe,-85.641586,36.990815999999995,Kentucky
21171,Monroe,-85.72992099999999,36.708328,Kentucky
21173,Montgomery,-83.917436,38.035773,Kentucky
21175,Morgan,-83.266566,37.91274,Kentucky
21177,Muhlenberg,-87.14704,37.23809,Kentucky
21179,Nelson,-85.460371,37.818018,Kentucky
21181,Nicholas,-84.023779,38.327655,Kentucky
21183,Ohio,-86.864293,37.465058,Kentucky
21185,Oldham,-85.459538,38.372848,Kentucky
21187,Owen,-84.831925,38.531935,Kentucky
21189,Owsley,-83.684099,37.452096999999995,Kentucky
21191,Pendleton,-84.359742,38.715798,Kentucky
21193,Perry,-83.20106,37.257625,Kentucky
21195,Pike,-82.420659,37.463505,Kentucky
21197,Powell,-83.88113,37.852292999999996,Kentucky
21199,Pulaski,-84.614645,37.092819,Kentucky
21201,Robertson,-84.04884799999999,38.520826,Kentucky
21203,Rockcastle,-84.348396,37.381612,Kentucky
21205,Rowan,-83.442318,38.194615999999996,Kentucky
21207,Russell,-85.05932,37.029336,Kentucky
21209,Scott,-84.570575,38.231691,Kentucky
21211,Shelby,-85.230241,38.213513,Kentucky
21213,Simpson,-86.572109,36.733284999999995,Kentucky
21215,Spencer,-85.350915,38.059721,Kentucky
